generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
69000,Phocoena_sinus,NA,35.4825,0.815408,0.0627285,0.374979,0
69000,Orcinus_orca,Orcaella_brevirostris,23.5723,0.577705,-0.1015,0.105264,0
70000,Balaena_mysticetus,Physeter_catodon,0,0.287791,-0.0396853,0.0186152,0
70000,Orcinus_orca,Orcaella_brevirostris,24.8314,0.284657,-0.0693243,0.0106376,0
71000,Balaena_mysticetus,Physeter_catodon,0,0.23194,-0.0467299,0.0324296,0
71000,Delphinapterus_leucas,Orcinus_orca,13.0243,0.879771,-0.0795192,0.0428073,0
72000,Balaena_mysticetus,Physeter_catodon,0,0.271507,-0.0495088,0.0244165,0
72000,Delphinapterus_leucas,Orcinus_orca,15.5115,0.341012,-0.0233206,0.0477115,0
73000,Balaena_mysticetus,Physeter_catodon,0,0.19053,-0.046791,0.0154257,0
73000,Balaena_mysticetus,Eubalaena_australis,24.8902,0.925904,-0.00574473,1.01073,0
73000,Delphinapterus_leucas,Orcinus_orca,10.9982,0.427789,-0.0208144,0.143662,0
74000,Balaena_mysticetus,Physeter_catodon,0,0.128606,-0.0331387,0.00897717,0
74000,Platanista_gangetica,Platanista_minor,33.6326,0.515522,0.00750753,0.989268,0
74000,Delphinapterus_leucas,Orcinus_orca,15.7211,0.376463,-0.0482445,0.0421653,0
75000,Balaena_mysticetus,Physeter_catodon,0,0.330112,-0.060657,0.04324,0
75000,Orcinus_orca,Orcaella_brevirostris,22.4645,0.422029,-0.0736983,0.0199762,0
76000,Balaena_mysticetus,Physeter_catodon,0,0.189634,-0.033675,0.0109308,0
76000,Orcinus_orca,Orcaella_brevirostris,24.4306,0.740029,-0.125157,0.0303781,0
77000,Balaena_mysticetus,Physeter_catodon,0,0.214362,-0.0327539,0.00688712,0
77000,Orcinus_orca,Orcaella_brevirostris,21.7712,0.266844,-0.00405867,0.0654465,0
78000,Balaena_mysticetus,Physeter_catodon,0,0.183683,-0.0281975,0.0228475,0
78000,Orcaella_brevirostris,Lagenorhynchus_albirostris,26.2481,0.245836,-0.0746116,0.00338871,0
79000,Balaena_mysticetus,Physeter_catodon,0,0.199583,-0.0435434,0.00155207,0
79000,Delphinapterus_leucas,Orcinus_orca,17.8802,0.800506,-0.0897147,0.0572618,0
80000,Balaena_mysticetus,Physeter_catodon,0,0.17951,-0.0540198,0.00543097,0
80000,Delphinapterus_leucas,Orcinus_orca,17.7728,0.287079,-0.0352335,0.0125953,0
81000,Balaena_mysticetus,Physeter_catodon,0,0.0950938,-0.0235049,0.00988607,0
81000,Platanista_gangetica,Platanista_minor,30.7481,1.16538,-0.00101449,0.606361,0
81000,Orcaella_brevirostris,Lagenorhynchus_albirostris,26.0194,0.35425,-0.0273746,0.0656708,0
82000,Balaena_mysticetus,Physeter_catodon,0,0.134844,-0.00502502,0.0435162,0
83000,Balaena_mysticetus,Physeter_catodon,0,0.0994939,0.000479272,0.0106898,0
84000,Balaena_mysticetus,Physeter_catodon,0,0.154058,-0.032562,0.0041401,0
84000,Orcinus_orca,Orcaella_brevirostris,23.2132,0.483399,-0.103682,0.0144122,0
85000,Balaena_mysticetus,Physeter_catodon,0,0.324491,-0.0550843,0.0337637,0
85000,Orcinus_orca,Orcaella_brevirostris,24.846,0.476276,-0.0678653,0.140769,0
86000,Balaena_mysticetus,Physeter_catodon,0,0.34775,-0.0522492,0.0144495,0
86000,Delphinapterus_leucas,Orcinus_orca,16.4809,0.51273,-0.0822625,0.0327971,0
86000,Orcinus_orca,Orcaella_brevirostris,18.4839,0.41364,-0.0504397,0.00478831,0
87000,Balaena_mysticetus,Physeter_catodon,0,0.108448,-0.0156522,0.0091833,0
87000,Delphinapterus_leucas,Orcinus_orca,12.4017,0.546204,-0.0514136,0.0363404,0
88000,Balaena_mysticetus,Physeter_catodon,0,0.071026,0.00127342,0.00490439,0
88000,Delphinapterus_leucas,Orcinus_orca,13.5215,0.328967,-0.0353256,0.0338633,0
89000,Balaena_mysticetus,Physeter_catodon,0,0.195701,-0.0220674,0.110704,0
89000,Orcinus_orca,Orcaella_brevirostris,23.8273,0.624365,-0.14817,0.0841641,0
90000,Balaena_mysticetus,Physeter_catodon,0,0.0985471,-0.0258983,0.0122121,0
90000,Orcinus_orca,Orcaella_brevirostris,24.3355,0.766108,-0.142693,0.158401,0
91000,Balaena_mysticetus,Physeter_catodon,0,0.234823,-0.0506698,0.0391121,0
91000,Delphinapterus_leucas,Orcinus_orca,14.5648,0.252403,-0.0157222,0.00144335,0
92000,Balaena_mysticetus,Physeter_catodon,0,0.547915,-0.0895297,0.0095857,0
92000,Delphinapterus_leucas,Orcinus_orca,13.3143,0.145155,0.0147483,0.0729116,0
93000,Balaena_mysticetus,Physeter_catodon,0,0.452517,-0.0330553,0.145688,0
94000,Balaena_mysticetus,Physeter_catodon,0,0.218415,-0.00703364,0.125285,0
95000,Balaena_mysticetus,Physeter_catodon,0,0.170607,-0.0374188,0.00361486,0
95000,Orcinus_orca,Orcaella_brevirostris,21.7116,0.269733,-0.0386309,0.0613585,0
96000,Balaena_mysticetus,Physeter_catodon,0,0.110101,-0.0157553,0.0123726,0
96000,Orcaella_brevirostris,Lagenorhynchus_albirostris,25.9872,0.186787,0.0637273,0.017426,0
97000,Balaena_mysticetus,Physeter_catodon,0,0.309295,-0.0475852,0.0346949,0
98000,Balaena_mysticetus,Physeter_catodon,0,0.122038,-0.0066164,0.0418555,0
99000,Balaena_mysticetus,Physeter_catodon,0,0.113136,0.00705386,0.0407189,0
100000,Balaena_mysticetus,Physeter_catodon,0,0.167479,-0.00913545,0.0780816,0
101000,Balaena_mysticetus,Physeter_catodon,0,0.180919,-0.0221349,0.0117679,0
102000,Balaena_mysticetus,Physeter_catodon,0,0.210438,-0.0253403,0.00614106,0
102000,Platanista_gangetica,Platanista_minor,27.9322,0.249672,0.0331003,0.691814,0
103000,Balaena_mysticetus,Physeter_catodon,0,0.16803,-0.0135572,0.0317623,0
104000,Balaena_mysticetus,Physeter_catodon,0,0.15953,-0.0151805,0.00237011,0
105000,Balaena_mysticetus,Physeter_catodon,0,0.225765,-0.0201894,0.0756216,0
106000,Balaena_mysticetus,Physeter_catodon,0,0.345668,-0.0548472,0.031933,0
106000,Delphinapterus_leucas,Orcinus_orca,16.1718,0.128851,0.0381216,0.0159553,0
107000,Balaena_mysticetus,Physeter_catodon,0,0.262251,-0.0477738,0.0386403,0
107000,Delphinapterus_leucas,Orcinus_orca,14.707,0.10713,-0.028588,0.655019,0
107000,Delphinapterus_leucas,Orcinus_orca,16.1132,0.412052,-0.0397185,0.0733509,0
108000,Balaena_mysticetus,Physeter_catodon,0,0.190959,-0.0505308,0.00476428,0
108000,Delphinapterus_leucas,Orcinus_orca,16.0436,0.24712,-0.0214455,0.00250968,0
109000,Balaena_mysticetus,Physeter_catodon,0,0.212409,-0.039862,0.0262162,0
109000,Lagenorhynchus_albirostris,NA,33.853,0.101323,0.0508174,0.313049,0
109000,Delphinapterus_leucas,Orcinus_orca,17.6965,0.378524,-0.0624515,0.0899231,0
110000,Balaena_mysticetus,Physeter_catodon,0,0.319117,-0.027388,0.0981595,0
111000,Balaena_mysticetus,Physeter_catodon,0,0.108933,0.00520485,0.0524517,0
112000,Balaena_mysticetus,Physeter_catodon,0,0.122103,-0.00306041,0.0105287,0
113000,Balaena_mysticetus,Physeter_catodon,0,0.263755,-0.0287041,0.051806,0
114000,Balaena_mysticetus,Physeter_catodon,0,0.201066,-0.0273038,0.0109258,0
115000,Balaena_mysticetus,Physeter_catodon,0,0.276322,-0.0198522,0.112972,0
116000,Balaena_mysticetus,Physeter_catodon,0,0.209209,-0.0361564,0.00777052,0
116000,Balaena_mysticetus,NA,35.5425,0.823642,0.00995322,0.675653,0
116000,Orcaella_brevirostris,Lagenorhynchus_albirostris,26.3705,0.601534,-0.104387,0.0492509,0
117000,Balaena_mysticetus,Physeter_catodon,0,0.203854,-0.0395746,0.0249687,0
117000,Orcinus_orca,Orcaella_brevirostris,24.3031,0.349377,-0.07872,0.0133688,0
118000,Balaena_mysticetus,Physeter_catodon,0,0.207311,-0.0526885,0.0178941,0
118000,Delphinapterus_leucas,Orcinus_orca,16.311,0.554272,-0.0660898,0.0370844,0
119000,Balaena_mysticetus,Physeter_catodon,0,0.31498,-0.0540525,0.0502787,0
119000,Delphinapterus_leucas,Orcinus_orca,15.7354,0.267063,-0.0141616,0.0986434,0
120000,Balaena_mysticetus,Physeter_catodon,0,0.260018,-0.0393209,0.039254,0
120000,Orcinus_orca,Orcaella_brevirostris,23.4301,0.592392,-0.105571,0.0196834,0
121000,Balaena_mysticetus,Physeter_catodon,0,0.2572,-0.0527766,0.0256183,0
121000,Delphinapterus_leucas,Orcinus_orca,15.3511,0.44108,-0.0518675,0.0203001,0
122000,Balaena_mysticetus,Physeter_catodon,0,0.178546,-0.0260133,0.0668588,0
122000,Orcaella_brevirostris,Lagenorhynchus_albirostris,25.3491,0.617081,-0.0884504,0.087427,0
123000,Balaena_mysticetus,Physeter_catodon,0,0.262872,-0.0554303,0.00480201,0
123000,Orcinus_orca,Orcaella_brevirostris,23.9866,0.483561,-0.0818663,0.0687935,0
124000,Balaena_mysticetus,Physeter_catodon,0,0.0839648,0.0120043,0.0183202,0
125000,Balaena_mysticetus,Physeter_catodon,0,0.106207,-0.00329645,0.0229517,0
126000,Balaena_mysticetus,Physeter_catodon,0,0.116929,-0.00485326,0.0260189,0
127000,Balaena_mysticetus,Physeter_catodon,0,0.0796654,0.0508817,0.0389512,0
128000,Balaena_mysticetus,Physeter_catodon,0,0.133077,-0.00320537,0.0222494,0
129000,Balaena_mysticetus,Physeter_catodon,0,0.0686548,0.0296692,0.0250037,0
130000,Balaena_mysticetus,Physeter_catodon,0,0.0691267,-0.00560917,0.00346752,0
130000,Delphinapterus_leucas,Orcinus_orca,13.6446,0.315671,-0.0280235,0.00930943,0
131000,Balaena_mysticetus,Physeter_catodon,0,0.416278,-0.0649361,0.0325254,0
131000,Delphinapterus_leucas,Orcinus_orca,16.9208,0.24141,-0.0362157,0.0407573,0
132000,Balaena_mysticetus,Physeter_catodon,0,0.347863,-0.0484521,0.0300207,0
132000,Orcaella_brevirostris,Lagenorhynchus_albirostris,25.3316,0.36789,-0.0435748,0.0287025,0
133000,Balaena_mysticetus,Physeter_catodon,0,0.267716,-0.0579099,0.00181816,0
133000,Orcaella_brevirostris,Lagenorhynchus_albirostris,25.4922,0.838502,-0.144916,0.254197,0
134000,Balaena_mysticetus,Physeter_catodon,0,0.0736269,0.0112202,0.00745213,0
135000,Balaena_mysticetus,Physeter_catodon,0,0.180656,-0.0412911,0.00283981,0
135000,Orcaella_brevirostris,Lagenorhynchus_albirostris,25.2303,0.388169,-0.063983,0.0478231,0
136000,Balaena_mysticetus,Physeter_catodon,0,0.188638,-0.0348576,0.000517665,0
136000,Orcinus_orca,Orcaella_brevirostris,23.0074,0.206666,-0.0158261,0.0663978,0
137000,Balaena_mysticetus,Physeter_catodon,0,0.188093,-0.0297275,0.0184767,0
137000,Orcinus_orca,Orcaella_brevirostris,22.5047,0.562741,-0.107943,0.0746459,0
138000,Balaena_mysticetus,Physeter_catodon,0,0.12383,-0.00326628,0.0128988,0
139000,Balaena_mysticetus,Physeter_catodon,0,0.101402,0.00199416,0.0146737,0
140000,Balaena_mysticetus,Physeter_catodon,0,0.123802,-0.0131036,0.000680023,0
141000,Balaena_mysticetus,Physeter_catodon,0,0.157804,-0.0355562,0.000366707,0
141000,Balaenoptera_musculus,NA,35.5124,0.515713,-0.0460041,4.54145,0
141000,Orcinus_orca,Orcaella_brevirostris,23.6458,0.412235,-0.0853409,0.0949545,0
142000,Balaena_mysticetus,Physeter_catodon,0,0.230176,-0.0236551,0.0260594,0
142000,Phocoena_sinus,NA,35.7575,0.0773824,0.0252918,1.14113,0
143000,Balaena_mysticetus,Physeter_catodon,0,0.191837,-0.0204693,0.011041,0
144000,Balaena_mysticetus,Physeter_catodon,0,0.112925,-0.00563931,0.0137029,0
145000,Balaena_mysticetus,Physeter_catodon,0,0.2561,-0.0308444,0.0719234,0
146000,Balaena_mysticetus,Physeter_catodon,0,0.13601,-0.0105192,0.00396107,0
147000,Balaena_mysticetus,Physeter_catodon,0,0.300477,-0.020578,0.117524,0
148000,Balaena_mysticetus,Physeter_catodon,0,0.0547873,0.0592687,0.00558157,0
149000,Balaena_mysticetus,Physeter_catodon,0,0.147363,-0.00272503,0.0130349,0
150000,Balaena_mysticetus,Physeter_catodon,0,0.292779,-0.0366431,0.0426324,0
151000,Balaena_mysticetus,Physeter_catodon,0,0.285596,-0.0317552,0.0504386,0
152000,Balaena_mysticetus,Physeter_catodon,0,0.219538,-0.0187506,0.0241913,0
153000,Balaena_mysticetus,Physeter_catodon,0,0.139963,-0.00653727,0.0396212,0
154000,Balaena_mysticetus,Physeter_catodon,0,0.193613,-0.0135627,0.0641122,0
155000,Balaena_mysticetus,Physeter_catodon,0,0.0926917,-0.00501548,0.00774874,0
155000,Orcinus_orca,Orcaella_brevirostris,23.278,0.489675,-0.106681,0.0485547,0
156000,Balaena_mysticetus,Physeter_catodon,0,0.30057,-0.0351819,0.0341671,0
157000,Balaena_mysticetus,Physeter_catodon,0,0.212828,-0.0207642,0.0482119,0
158000,Balaena_mysticetus,Physeter_catodon,0,0.0676726,0.0170099,0.00416042,0
159000,Balaena_mysticetus,Physeter_catodon,0,0.0795364,0.0335202,0.0157896,0
160000,Balaena_mysticetus,Physeter_catodon,0,0.0678967,0.0332859,0.00152657,0
161000,Balaena_mysticetus,Physeter_catodon,0,0.0667074,0.0138051,0.000880653,0
162000,Balaena_mysticetus,Physeter_catodon,0,0.193332,-0.0106595,0.0260288,0
163000,Balaena_mysticetus,Physeter_catodon,0,0.202398,-0.0260237,0.00210659,0
164000,Balaena_mysticetus,Physeter_catodon,0,0.109659,-0.0026801,0.0341864,0
165000,Balaena_mysticetus,Physeter_catodon,0,0.178334,-0.0415745,0.0148415,0
165000,Delphinapterus_leucas,Orcinus_orca,12.9051,0.376704,-0.0401362,0.0319453,0
166000,Balaena_mysticetus,Physeter_catodon,0,0.193188,-0.0467985,0.0034669,0
166000,Delphinapterus_leucas,Orcinus_orca,14.5058,0.380812,-0.0426426,0.00516872,0
167000,Balaena_mysticetus,Physeter_catodon,0,0.124935,-0.0247763,0.0251987,0
167000,Delphinapterus_leucas,Orcinus_orca,13.9744,0.283459,-0.0217665,0.0403712,0
168000,Balaena_mysticetus,Physeter_catodon,0,0.194077,-0.0353265,0.00508628,0
168000,Orcinus_orca,Orcaella_brevirostris,22.3482,0.757654,-0.0996556,0.0140793,0
169000,Balaena_mysticetus,Physeter_catodon,0,0.142396,-0.0237828,0.0316344,0
169000,Orcaella_brevirostris,Lagenorhynchus_albirostris,26.1726,0.334944,-0.0767145,0.00707226,0
170000,Balaena_mysticetus,Physeter_catodon,0,0.206058,-0.0303985,0.0452948,0
170000,Orcaella_brevirostris,Lagenorhynchus_albirostris,25.7542,0.331109,-0.0868533,0.0204672,0
171000,Balaena_mysticetus,Physeter_catodon,0,0.0886666,0.00525664,0.0103527,0
172000,Balaena_mysticetus,Physeter_catodon,0,0.0731204,0.0201655,0.00452031,0
173000,Balaena_mysticetus,Physeter_catodon,0,0.144065,-0.00844224,0.0153797,0
174000,Balaena_mysticetus,Physeter_catodon,0,0.160032,-0.0143095,0.0564466,0
175000,Balaena_mysticetus,Physeter_catodon,0,0.219862,-0.0427914,0.0285561,0
175000,Delphinapterus_leucas,Orcinus_orca,13.7759,0.538894,-0.0619986,0.0100467,0
176000,Balaena_mysticetus,Physeter_catodon,0,0.14643,-0.0330124,0.00439895,0
176000,Delphinapterus_leucas,Orcinus_orca,11.3066,0.330309,-0.035159,0.0813604,0
177000,Balaena_mysticetus,Physeter_catodon,0,0.166952,-0.0107877,0.0604313,0
178000,Balaena_mysticetus,Physeter_catodon,0,0.20867,-0.0212439,0.0642545,0
179000,Balaena_mysticetus,Physeter_catodon,0,0.301822,-0.0282005,0.0799993,0
180000,Balaena_mysticetus,Physeter_catodon,0,0.192647,-0.0182703,0.0598945,0
181000,Balaena_mysticetus,Physeter_catodon,0,0.147812,-0.0133658,0.0529395,0
182000,Balaena_mysticetus,Physeter_catodon,0,0.191952,-0.0250546,0.00622317,0
